method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n
cp_cox_full,CP + Cox,0.9166666666666666,1.3590664580633194,0.19098474057721984,s028,25,20540438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.57854001470951,0.30142857142857143,0.19285714285714287,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,1.3614273173487468,0.18899572186255817,s028,25,20540438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.57854001470951,0.30142857142857143,0.19285714285714287,1400,600
cp_cox_full,CP + Cox,0.92,1.4026387299324268,0.2169598460314456,s028,26,20540439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6056364478546832,0.2985714285714286,0.18785714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.383092084997122,0.23278861518484734,s028,26,20540439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6056364478546832,0.2985714285714286,0.18785714285714286,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,1.4052665575890753,0.19426805347065537,s028,27,20540440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.607235031377409,0.29714285714285715,0.20785714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.92,1.4230413939396198,0.18033139647736376,s028,27,20540440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.607235031377409,0.29714285714285715,0.20785714285714285,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,1.373480171742851,0.2011455742635815,s028,28,20540441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852949405239798,0.3142857142857143,0.2092857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.3723586644864398,0.20230448388886757,s028,28,20540441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5852949405239798,0.3142857142857143,0.2092857142857143,1400,600
cp_cox_full,CP + Cox,0.8866666666666667,1.4350740559415398,0.23072516235192342,s028,29,20540442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6699483492696032,0.2985714285714286,0.2007142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,1.4472685562317633,0.21937927908117552,s028,29,20540442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6699483492696032,0.2985714285714286,0.2007142857142857,1400,600
cp_cox_full,CP + Cox,0.9016666666666666,1.4079336235865472,0.2288805313507409,s028,30,20540443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6420785124772999,0.3,0.195,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,1.4328519600410223,0.20783470067487103,s028,30,20540443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6420785124772999,0.3,0.195,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,3.0408211400300553,0.18980620451472033,s029,1,20550414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.255184488593588,0.15571428571428572,0.07071428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,3.030441516481469,0.19892334920260563,s029,1,20550414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.255184488593588,0.15571428571428572,0.07071428571428572,1400,600
cp_cox_full,CP + Cox,0.92,2.9327008554644465,0.1989231413743645,s029,2,20550415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1376139361120767,0.16785714285714284,0.075,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.92,2.934072109651695,0.19767091407050594,s029,2,20550415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1376139361120767,0.16785714285714284,0.075,1400,600
cp_cox_full,CP + Cox,0.9,2.9219475542014157,0.20319280740613282,s029,3,20550416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.117751644522614,0.1707142857142857,0.07642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,2.9433505416561103,0.1816589128893976,s029,3,20550416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.117751644522614,0.1707142857142857,0.07642857142857143,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,3.054192522700535,0.274879598199697,s029,4,20550417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.301797300595485,0.18785714285714286,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,3.0174380724534564,0.30610635779027773,s029,4,20550417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.301797300595485,0.18785714285714286,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.9266666666666666,3.2277993444103577,0.22877067277725643,s029,5,20550418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.461538433539799,0.18071428571428572,0.065,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,3.1899914087933623,0.26608626277619457,s029,5,20550418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.461538433539799,0.18071428571428572,0.065,1400,600
cp_cox_full,CP + Cox,0.865,2.885089643294365,0.19975969652134787,s029,6,20550419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1150012175464292,0.18714285714285714,0.07571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,2.915299394371933,0.17249698111066109,s029,6,20550419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1150012175464292,0.18714285714285714,0.07571428571428572,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,2.9182004457575914,0.25147165305785435,s029,7,20550420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1581538726593137,0.17714285714285713,0.06642857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,2.918302238126587,0.25138453111665365,s029,7,20550420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1581538726593137,0.17714285714285713,0.06642857142857143,1400,600
cp_cox_full,CP + Cox,0.9316666666666666,3.1182692598446047,0.27699516240374916,s029,8,20550421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3605239461014964,0.17785714285714285,0.06285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9383333333333334,3.128692371067464,0.26762931967625114,s029,8,20550421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3605239461014964,0.17785714285714285,0.06285714285714286,1400,600
cp_cox_full,CP + Cox,0.9233333333333333,2.904965310514689,0.23342865532211102,s029,9,20550422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.126552410372875,0.1707142857142857,0.06285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,2.8729131305631013,0.26276245464323233,s029,9,20550422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.126552410372875,0.1707142857142857,0.06285714285714286,1400,600
cp_cox_full,CP + Cox,0.9216666666666666,3.2129724765873586,0.2608424832753187,s029,10,20550423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.426245036843001,0.16214285714285714,0.06714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,3.203468534041564,0.27268268991499917,s029,10,20550423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.426245036843001,0.16214285714285714,0.06714285714285714,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,3.1287504594292654,0.3175200112223611,s029,11,20550424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.4051419255806237,0.1657142857142857,0.07714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,3.1332561465373785,0.3130262620160998,s029,11,20550424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.4051419255806237,0.1657142857142857,0.07714285714285714,1400,600
cp_cox_full,CP + Cox,0.88,3.0488290578207855,0.28016240137236564,s029,12,20550425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.271345861821268,0.17,0.060714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.88,3.0511206264061275,0.27795591750738374,s029,12,20550425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.271345861821268,0.17,0.060714285714285714,1400,600
cp_cox_full,CP + Cox,0.925,3.1265700646646146,0.23259314936473036,s029,13,20550426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3649711734761496,0.16714285714285715,0.06714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,3.1095580894977926,0.24838245262224243,s029,13,20550426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3649711734761496,0.16714285714285715,0.06714285714285714,1400,600
cp_cox_full,CP + Cox,0.9283333333333333,3.2573045716677815,0.2493956536273606,s029,14,20550427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.480583959687375,0.16071428571428573,0.06357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9383333333333334,3.271474723256263,0.2374503315091386,s029,14,20550427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.480583959687375,0.16071428571428573,0.06357142857142857,1400,600
cp_cox_full,CP + Cox,0.8866666666666667,3.0179021055246746,0.25285799085514477,s029,15,20550428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.2550193181614246,0.19214285714285714,0.07,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,3.013353613125854,0.2579303531018513,s029,15,20550428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.2550193181614246,0.19214285714285714,0.07,1400,600
cp_cox_full,CP + Cox,0.8833333333333333,3.0592572829089577,0.2727835820929802,s029,16,20550429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.311280143368793,0.17,0.075,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,3.0651980397312997,0.26639936541482107,s029,16,20550429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.311280143368793,0.17,0.075,1400,600
cp_cox_full,CP + Cox,0.905,3.176234171371961,0.2080431915855406,s029,17,20550430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.385694501074517,0.17,0.07571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,3.1789582496301523,0.20529196818438247,s029,17,20550430,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.385694501074517,0.17,0.07571428571428572,1400,600
cp_cox_full,CP + Cox,0.9116666666666666,2.7256508638449994,0.2537479416057197,s029,18,20550431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.939262278714842,0.1657142857142857,0.06714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,2.7412384874890288,0.23785997917080856,s029,18,20550431,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.939262278714842,0.1657142857142857,0.06714285714285714,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,3.0205123489522316,0.2325378299847064,s029,19,20550432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.234273637001694,0.165,0.07,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,3.015021975421113,0.2385060888645533,s029,19,20550432,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.234273637001694,0.165,0.07,1400,600
cp_cox_full,CP + Cox,0.885,2.9352611854920903,0.1838472718309128,s029,20,20550433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1496797099357607,0.1742857142857143,0.08142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,2.9366557327281897,0.18254853858968062,s029,20,20550433,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1496797099357607,0.1742857142857143,0.08142857142857143,1400,600
cp_cox_full,CP + Cox,0.89,2.9418089644837955,0.19168454792729392,s029,21,20550434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.14665219914213,0.185,0.08357142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,2.9466176864696787,0.18703018179319114,s029,21,20550434,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.14665219914213,0.185,0.08357142857142857,1400,600
cp_cox_full,CP + Cox,0.905,3.181399882611407,0.23824922857564448,s029,22,20550435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.396737463448674,0.18357142857142858,0.07428571428571429,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,3.204494697773843,0.21226385644382062,s029,22,20550435,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.396737463448674,0.18357142857142858,0.07428571428571429,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,3.0148764296258768,0.21580391790012735,s029,23,20550436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.248844647365396,0.16785714285714284,0.07285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9016666666666666,3.0246845946826713,0.2059003574259405,s029,23,20550436,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.248844647365396,0.16785714285714284,0.07285714285714286,1400,600
cp_cox_full,CP + Cox,0.9116666666666666,2.8496476921376908,0.2447114509031538,s029,24,20550437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.065726977835292,0.1757142857142857,0.07142857142857142,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,2.844241063883334,0.2503694105628295,s029,24,20550437,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.065726977835292,0.1757142857142857,0.07142857142857142,1400,600
cp_cox_full,CP + Cox,0.9033333333333333,2.990039393770414,0.19071980805666433,s029,25,20550438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.199441254547103,0.1742857142857143,0.07285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,3.0001614624498645,0.18219832593162066,s029,25,20550438,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.199441254547103,0.1742857142857143,0.07285714285714286,1400,600
cp_cox_full,CP + Cox,0.89,3.0702151413128913,0.32124961438902944,s029,26,20550439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3070828210903804,0.16428571428571428,0.06714285714285714,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,3.071654115063164,0.32030696689408006,s029,26,20550439,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.3070828210903804,0.16428571428571428,0.06714285714285714,1400,600
cp_cox_full,CP + Cox,0.8666666666666667,3.1325125151585653,0.35527134918947134,s029,27,20550440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.45139264646777,0.1792857142857143,0.06928571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,3.1905763403125484,0.30728659823825244,s029,27,20550440,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.45139264646777,0.1792857142857143,0.06928571428571428,1400,600
cp_cox_full,CP + Cox,0.925,2.930875320274416,0.19845748963521512,s029,28,20550441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.147487715729397,0.165,0.07285714285714286,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,2.9230268075897974,0.20552011339969586,s029,28,20550441,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.147487715729397,0.165,0.07285714285714286,1400,600
cp_cox_full,CP + Cox,0.9333333333333333,3.0633956960472437,0.2170490945577154,s029,29,20550442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.269146623834102,0.1692857142857143,0.06142857142857143,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,3.017828396771109,0.2634355220677146,s029,29,20550442,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.269146623834102,0.1692857142857143,0.06142857142857143,1400,600
cp_cox_full,CP + Cox,0.89,3.1411187436047037,0.21981127649002088,s029,30,20550443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.363029294042155,0.1657142857142857,0.06857142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,3.149492269822953,0.21188198994594654,s029,30,20550443,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.363029294042155,0.1657142857142857,0.06857142857142857,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,6.595415179512177,0.25120841475816474,s030,1,20560414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.83167807909412,0.13142857142857142,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,6.6165775078067846,0.22875870401731654,s030,1,20560414,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.83167807909412,0.13142857142857142,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.9233333333333333,6.265243601592158,0.20042706075864256,s030,2,20560415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.463524821915091,0.11928571428571429,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,6.273060337151703,0.19249684120304578,s030,2,20560415,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.463524821915091,0.11928571428571429,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.9,6.1469528054102796,0.2254964034925334,s030,3,20560416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.350441261465658,0.12785714285714286,0.020714285714285713,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,6.151398599679737,0.21893901839725485,s030,3,20560416,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.350441261465658,0.12785714285714286,0.020714285714285713,1400,600
cp_cox_full,CP + Cox,0.8916666666666667,6.5838103894942215,0.19053746000484229,s030,4,20560417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.809530100489782,0.11857142857142858,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,6.5828813230193415,0.1914480381017333,s030,4,20560417,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.809530100489782,0.11857142857142858,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.8966666666666666,5.9133686606470635,0.23929944867389957,s030,5,20560418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.13839494188839,0.12,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,5.964315208395757,0.1842913326735696,s030,5,20560418,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.13839494188839,0.12,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.93,5.760968246665478,0.2958468593312591,s030,6,20560419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.002852903969771,0.11285714285714285,0.012857142857142857,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.93,5.758328921099217,0.29843410266855336,s030,6,20560419,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.002852903969771,0.11285714285714285,0.012857142857142857,1400,600
cp_cox_full,CP + Cox,0.8816666666666667,6.064460551575246,0.2701407480424736,s030,7,20560420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.310607956721505,0.11857142857142858,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,6.0659580410346665,0.2686822953724384,s030,7,20560420,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.310607956721505,0.11857142857142858,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.9066666666666666,6.2868498924297755,0.2921440753224011,s030,8,20560421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.530138243517186,0.09857142857142857,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9116666666666666,6.294237451034287,0.283973753913692,s030,8,20560421,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.530138243517186,0.09857142857142857,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.9183333333333333,5.621371183551706,0.2980522896301072,s030,9,20560422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.859726260041899,0.12285714285714286,0.017857142857142856,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,5.630605013149715,0.28757703094420456,s030,9,20560422,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.859726260041899,0.12285714285714286,0.017857142857142856,1400,600
cp_cox_full,CP + Cox,0.91,5.7570227893712165,0.2055698476605866,s030,10,20560423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.961489631670175,0.10571428571428572,0.015714285714285715,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,5.721821803344145,0.24072221933123722,s030,10,20560423,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.961489631670175,0.10571428571428572,0.015714285714285715,1400,600
cp_cox_full,CP + Cox,0.8883333333333333,6.197710599862879,0.18550519630713647,s030,11,20560424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.401137244153963,0.12071428571428572,0.016428571428571428,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,6.186708406936183,0.19559394806626682,s030,11,20560424,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.401137244153963,0.12071428571428572,0.016428571428571428,1400,600
cp_cox_full,CP + Cox,0.9083333333333333,6.21827687606207,0.2279210767087472,s030,12,20560425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.4360060435854995,0.09714285714285714,0.018571428571428572,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,6.219876030176535,0.22620266501803474,s030,12,20560425,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.4360060435854995,0.09714285714285714,0.018571428571428572,1400,600
cp_cox_full,CP + Cox,0.8933333333333333,6.162615199809209,0.2711036533693731,s030,13,20560426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.378568264038084,0.11071428571428571,0.015,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8833333333333333,6.141129723301323,0.3021573199302618,s030,13,20560426,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.378568264038084,0.11071428571428571,0.015,1400,600
cp_cox_full,CP + Cox,0.8783333333333333,6.03119950869543,0.28407795965673965,s030,14,20560427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.27366820368972,0.11,0.014285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8783333333333333,6.028938835674596,0.28599890708398185,s030,14,20560427,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.27366820368972,0.11,0.014285714285714285,1400,600
cp_cox_full,CP + Cox,0.915,6.278865192265478,0.1934361063716978,s030,15,20560428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.484029583369407,0.115,0.014285714285714285,1400,600
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,6.269651092789035,0.20272344255981634,s030,15,20560428,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.484029583369407,0.115,0.014285714285714285,1400,600
cp_cox_full,CP + Cox,0.88,6.364224956463071,0.19485792422995984,s030,16,20560429,strong_signal,Stronger covariate effect,3,0.6,1.2,1,0.1,0.97,2000,0.3,0.1,1500,6.559616499048559,0.11,0.012142857142857143,1400,600
