setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,coverage,mean_len,sd_len
s009,21,20350234,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.5755820394191193,0.36857142857142855,0.002857142857142857,0.87,3.3916751117751516,0.07579335181164096
s009,22,20350235,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.9570246218111906,0.35,0.002857142857142857,0.895,3.783683891294698,0.08670510134642394
s009,23,20350236,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.6808305385950972,0.35214285714285715,0.005,0.9183333333333333,3.5384937669595344,0.07056265267949945
s009,24,20350237,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.645780891822632,0.3578571428571429,0.008571428571428572,0.9066666666666666,3.467997736036773,0.07642019033624352
s009,25,20350238,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.5694044976472887,0.3492857142857143,0.007142857142857143,0.875,3.404775010122011,0.06851814833384806
s009,26,20350239,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.470844025249207,0.3585714285714286,0.005714285714285714,0.91,3.292961557598682,0.07220838055963595
s009,27,20350240,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.6080618971079708,0.34785714285714286,0.005,0.9,3.4355190997171015,0.07188337617436373
s009,28,20350241,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.785266528104995,0.335,0.005714285714285714,0.9316666666666666,3.624111625362241,0.06381125805807941
s009,29,20350242,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.644600131955002,0.36642857142857144,0.002857142857142857,0.9,3.490441918631481,0.06515719563427236
s009,30,20350243,base,Base Weibull PH,3,0.3,1.2,1,0.35,0.97,2000,0.3,0.1,1500,3.676528364711263,0.35214285714285715,0.005714285714285714,0.8983333333333333,3.5187910215976714,0.06853593171703587
s010,1,20360214,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4864410312778813,0.3192857142857143,0.20357142857142857,0.8766666666666667,1.2854035858798163,0.1654203411613048
s010,2,20360215,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.568818223674185,0.3107142857142857,0.2042857142857143,0.885,1.3634984797186562,0.17539008668504097
s010,3,20360216,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.520795602606994,0.3092857142857143,0.21714285714285714,0.905,1.3410416705374624,0.14047692259326486
s010,4,20360217,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.526365707380602,0.30857142857142855,0.195,0.8883333333333333,1.3149966054264144,0.17468318538380695
s010,5,20360218,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5081293391572081,0.31642857142857145,0.21428571428571427,0.9066666666666666,1.2970821793566274,0.1717509565319699
s010,6,20360219,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.494488855769064,0.2957142857142857,0.20357142857142857,0.8966666666666666,1.2748932366622825,0.1792844960874041
s010,7,20360220,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4610499661797416,0.29642857142857143,0.20142857142857143,0.9216666666666666,1.2899770902207004,0.1372719294590839
s010,8,20360221,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4821441706613945,0.30642857142857144,0.20214285714285715,0.8983333333333333,1.3056823643105722,0.12571645365664352
s010,9,20360222,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5332907329295504,0.30642857142857144,0.21,0.8983333333333333,1.3245657227723993,0.19772285296076328
s010,10,20360223,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5110931548255784,0.3107142857142857,0.2007142857142857,0.895,1.2993595344142708,0.16408068570076997
s010,11,20360224,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5069668294563954,0.295,0.2042857142857143,0.9266666666666666,1.338992910871306,0.1414381799925407
s010,12,20360225,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4527364338144784,0.2907142857142857,0.2057142857142857,0.9083333333333333,1.2152711625125963,0.1847891300792584
s010,13,20360226,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4820459870125704,0.29714285714285715,0.195,0.8816666666666667,1.2874391427836411,0.16276629128407927
s010,14,20360227,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6058113441525517,0.3028571428571429,0.20357142857142857,0.91,1.3966592929610742,0.19349267949319104
s010,15,20360228,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.533451127633505,0.2985714285714286,0.18785714285714286,0.915,1.3322169249701201,0.1504750373880281
s010,16,20360229,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.510353992639739,0.30857142857142855,0.19857142857142857,0.905,1.294123205824348,0.1845424399079285
s010,17,20360230,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.512192551706543,0.3142857142857143,0.21357142857142858,0.8883333333333333,1.3009226834734742,0.17089430049486182
s010,18,20360231,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4533175824173885,0.2978571428571429,0.19714285714285715,0.88,1.240202529687423,0.17578339315366026
s010,19,20360232,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5114266875967959,0.30428571428571427,0.19142857142857142,0.9066666666666666,1.2758764463324812,0.2235003682760881
s010,20,20360233,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.533157017617654,0.32142857142857145,0.215,0.9183333333333333,1.3725506545864385,0.13249645304244148
s010,21,20360234,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5130822379940057,0.3057142857142857,0.19785714285714287,0.9133333333333333,1.3443521208065194,0.13257569072361097
s010,22,20360235,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4794031062877506,0.2985714285714286,0.2007142857142857,0.9133333333333333,1.281828453793407,0.1739096039193938
s010,23,20360236,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4967712632435495,0.32071428571428573,0.20642857142857143,0.8516666666666667,1.246376569105367,0.2142487298812365
s010,24,20360237,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.569464882763013,0.30857142857142855,0.205,0.9033333333333333,1.349978906692333,0.19746393007775453
s010,25,20360238,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.4176810821717,0.2978571428571429,0.19642857142857142,0.8933333333333333,1.2162228830093076,0.15379708684137364
s010,26,20360239,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.514675620730942,0.2892857142857143,0.20214285714285715,0.9133333333333333,1.3111177946448058,0.17690644209457862
s010,27,20360240,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.5143527873367733,0.31,0.20714285714285716,0.9,1.315658703660315,0.14780432458719517
s010,28,20360241,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.527229680134138,0.2985714285714286,0.20857142857142857,0.9216666666666666,1.350332189340114,0.17582445762876328
s010,29,20360242,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6466406464434657,0.3057142857142857,0.21,0.8916666666666667,1.420743787210578,0.21271500724369077
s010,30,20360243,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.75,2000,0.3,0.1,1500,1.6315023833090534,0.2885714285714286,0.19214285714285714,0.9083333333333333,1.4236542554871958,0.16298080428141418
s011,1,20370214,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8956314903724127,0.17214285714285715,0.07214285714285715,0.8733333333333333,2.622890968009517,0.25821145070269863
s011,2,20370215,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.757701880990129,0.17642857142857143,0.07142857142857142,0.9183333333333333,2.5811071347257,0.13508932840505428
s011,3,20370216,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.744229295870742,0.18642857142857142,0.07428571428571429,0.9216666666666666,2.5537221450678533,0.18346807390627287
s011,4,20370217,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8712775956465197,0.18071428571428572,0.07285714285714286,0.8866666666666667,2.6502099321638015,0.16218783801841893
s011,5,20370218,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.0292629282549823,0.17642857142857143,0.07142857142857142,0.9083333333333333,2.8120620580278133,0.1892573530792467
s011,6,20370219,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.0972973402393977,0.16642857142857143,0.06714285714285714,0.8783333333333333,2.885157438729601,0.18559976384606647
s011,7,20370220,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.113413992604504,0.18428571428571427,0.075,0.895,2.880066259155324,0.2044894134778893
s011,8,20370221,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.9936402729203317,0.17642857142857143,0.06857142857142857,0.9216666666666666,2.777071190554019,0.18517249749362935
s011,9,20370222,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.968297289708508,0.18071428571428572,0.08,0.885,2.746415035182595,0.18566948297623512
s011,10,20370223,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.9635532738640404,0.16714285714285715,0.07,0.885,2.7347878569136306,0.19123118280823317
s011,11,20370224,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.156580913856412,0.17714285714285713,0.07285714285714286,0.895,2.9341540384316858,0.2018508204186118
s011,12,20370225,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8317009162573026,0.17214285714285715,0.07571428571428572,0.8933333333333333,2.604833410952278,0.20890886853345095
s011,13,20370226,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.5840579187439,0.1742857142857143,0.06857142857142857,0.865,2.374161324327475,0.18347795407408363
s011,14,20370227,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8113195594686418,0.165,0.06642857142857143,0.93,2.635048995124394,0.1458444745115319
s011,15,20370228,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.919370969731989,0.15642857142857142,0.062142857142857146,0.9166666666666666,2.7435506802356024,0.14457316362188805
s011,16,20370229,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8654367515178727,0.16857142857142857,0.06428571428571428,0.9066666666666666,2.655015170952832,0.18828005535384348
s011,17,20370230,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.2047557142020784,0.17142857142857143,0.07428571428571429,0.9166666666666666,2.978258248790871,0.2539808959420215
s011,18,20370231,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8926814555046763,0.17785714285714285,0.07357142857142857,0.8983333333333333,2.6695104418190105,0.20525798120972433
s011,19,20370232,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.888129931249683,0.1707142857142857,0.08285714285714285,0.9,2.698245032687423,0.1891540367834458
s011,20,20370233,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.0286380407242746,0.175,0.07928571428571428,0.8883333333333333,2.823914177901784,0.16192926490714313
s011,21,20370234,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8511530718739286,0.17642857142857143,0.07571428571428572,0.885,2.6567103693802356,0.15356035172362548
s011,22,20370235,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.006006404840637,0.16071428571428573,0.06785714285714285,0.91,2.8252264397592355,0.1887055590564924
s011,23,20370236,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.861375341597343,0.18071428571428572,0.07357142857142857,0.8766666666666667,2.6287144620485416,0.18011009806122955
s011,24,20370237,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.930528241040461,0.17,0.06785714285714285,0.9183333333333333,2.740702677876568,0.16748065974669232
s011,25,20370238,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.7636871779892553,0.17285714285714285,0.07071428571428572,0.915,2.5798995624131185,0.16641161513690578
s011,26,20370239,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.923454681788094,0.165,0.07,0.8583333333333333,2.6889289993236267,0.20248229378781873
s011,27,20370240,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.1465516378087663,0.18928571428571428,0.08,0.895,2.904078359464837,0.2659666631237472
s011,28,20370241,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.8621003374566043,0.16857142857142857,0.07428571428571429,0.91,2.6534735633601465,0.19949401956430635
s011,29,20370242,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,2.9708064009833137,0.17285714285714285,0.07714285714285714,0.92,2.773228563799804,0.1875354407225533
s011,30,20370243,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.9,2000,0.3,0.1,1500,3.0079947008462464,0.16071428571428573,0.07642857142857143,0.9066666666666666,2.82193188816213,0.18272090778707856
s012,1,20380214,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.633782984427168,0.12428571428571429,0.016428571428571428,0.92,5.443044281440019,0.1769747030829505
s012,2,20380215,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.0067930657270345,0.11357142857142857,0.013571428571428571,0.91,4.787486701856593,0.17469659378378935
s012,3,20380216,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.507981536983285,0.11571428571428571,0.02,0.895,5.295817729748521,0.1852164070396867
s012,4,20380217,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.506402949032403,0.145,0.02142857142857143,0.8666666666666667,5.234134552571749,0.27118610448183056
s012,5,20380218,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.988472343626877,0.11285714285714285,0.02,0.9033333333333333,5.797446308765435,0.15630451639786216
s012,6,20380219,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.908668688885064,0.12571428571428572,0.018571428571428572,0.8733333333333333,4.6916157758873975,0.15354756499682742
s012,7,20380220,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.753323601913199,0.13142857142857142,0.02214285714285714,0.8933333333333333,4.564655455847536,0.16816304809648575
s012,8,20380221,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.435466507547134,0.11785714285714285,0.017857142857142856,0.91,5.227199212063356,0.1662457810378217
s012,9,20380222,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.665575076032678,0.11,0.019285714285714285,0.885,5.4275015734653485,0.18423646503451024
s012,10,20380223,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.294957459975901,0.12142857142857143,0.02,0.8816666666666667,5.082729968963857,0.20364031484368372
s012,11,20380224,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.315735830295959,0.125,0.014285714285714285,0.9083333333333333,5.10640489148454,0.1753970545900931
s012,12,20380225,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.5658729713992106,0.12214285714285714,0.016428571428571428,0.9133333333333333,5.3606693563688435,0.14438387190664412
s012,13,20380226,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.349569656888277,0.12571428571428572,0.019285714285714285,0.895,5.158330071780347,0.15647578490091604
s012,14,20380227,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.916049230731701,0.12428571428571429,0.016428571428571428,0.8916666666666667,4.6912272308179075,0.1694481833268127
s012,15,20380228,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.078611717658859,0.11857142857142858,0.019285714285714285,0.9083333333333333,4.8920458729078735,0.19367607923622315
s012,16,20380229,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.4930830292123325,0.09571428571428571,0.017142857142857144,0.92,5.305421775247075,0.1744332010189186
s012,17,20380230,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.748838221288428,0.11642857142857142,0.018571428571428572,0.925,5.579166655718039,0.14802192918183252
s012,18,20380231,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.874365732177507,0.125,0.015,0.8783333333333333,5.651279192357386,0.19147457159082365
s012,19,20380232,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.037061690443402,0.115,0.018571428571428572,0.895,4.814549126100049,0.20086959283484626
s012,20,20380233,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.512741860265691,0.11857142857142858,0.016428571428571428,0.8833333333333333,5.279270466940036,0.1958817000046862
s012,21,20380234,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.628274767130689,0.11642857142857142,0.019285714285714285,0.9033333333333333,5.445837725381611,0.1316053217929245
s012,22,20380235,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.2647188919098875,0.12928571428571428,0.017857142857142856,0.92,5.087843286180217,0.15161005671596986
s012,23,20380236,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.308651574365897,0.12071428571428572,0.013571428571428571,0.9033333333333333,5.075247843702873,0.22265308496872602
s012,24,20380237,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.371836921827376,0.10357142857142858,0.02,0.8733333333333333,5.155292852904238,0.2057273049432759
s012,25,20380238,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.777956320112118,0.12785714285714286,0.02,0.915,4.564651872898848,0.18700113948120825
s012,26,20380239,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.9964611954510545,0.13642857142857143,0.02142857142857143,0.8916666666666667,4.815651295069551,0.20489386582421887
s012,27,20380240,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,4.9355454674682395,0.12142857142857143,0.018571428571428572,0.885,4.705490805047625,0.18499736968830705
s012,28,20380241,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.5652936227705725,0.115,0.02,0.8883333333333333,5.370002966836628,0.1525025594179649
s012,29,20380242,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.869583680976995,0.11357142857142857,0.011428571428571429,0.89,5.654924381097018,0.20338394431287832
s012,30,20380243,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.1,0.97,2000,0.3,0.1,1500,5.757811560727267,0.10928571428571429,0.015,0.905,5.5475858592509315,0.16860031133955444
s013,1,20390214,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4525151435156558,0.35214285714285715,0.15857142857142856,0.94,1.2477704621673908,0.18609158681111015
s013,2,20390215,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5427814277160037,0.37642857142857145,0.17357142857142857,0.8616666666666667,1.3122417730115643,0.176072350248833
s013,3,20390216,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5095483785684316,0.355,0.155,0.9133333333333333,1.308908939548046,0.16619439232204214
s013,4,20390217,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6685424044929238,0.35214285714285715,0.1657142857142857,0.8783333333333333,1.4487896822105508,0.1751503319962072
s013,5,20390218,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5752720589475169,0.3514285714285714,0.15357142857142858,0.9033333333333333,1.3750075853056265,0.17146659932148456
s013,6,20390219,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5079897250544132,0.34714285714285714,0.15357142857142858,0.905,1.3395798444107192,0.14462610035787513
s013,7,20390220,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5095171245838548,0.36214285714285716,0.15428571428571428,0.92,1.3176704935983818,0.17236503961777494
s013,8,20390221,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5120245930087255,0.3557142857142857,0.16,0.9,1.3232061236796702,0.16821916716736285
s013,9,20390222,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5053950733803845,0.36142857142857143,0.155,0.9,1.303860359439747,0.15692437432084871
s013,10,20390223,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5271885014171938,0.36,0.13857142857142857,0.9033333333333333,1.303619769672622,0.19915761687471997
s013,11,20390224,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4958357340409074,0.37,0.15714285714285714,0.8966666666666666,1.3119258104896436,0.13953616738016938
s013,12,20390225,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.528536129882258,0.3607142857142857,0.1492857142857143,0.8983333333333333,1.318539938034453,0.1870114666634511
s013,13,20390226,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.6069199800618217,0.3492857142857143,0.15714285714285714,0.9066666666666666,1.4113774600920368,0.16046548013225873
s013,14,20390227,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4880848112237617,0.33285714285714285,0.15571428571428572,0.8816666666666667,1.262582477976887,0.19319356379390068
s013,15,20390228,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5494915030079672,0.36214285714285716,0.15428571428571428,0.865,1.3460253459026355,0.1659943041342504
s013,16,20390229,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.540143413411395,0.3757142857142857,0.15928571428571428,0.9033333333333333,1.359418564076108,0.12585576288739808
s013,17,20390230,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4146309536944677,0.3692857142857143,0.15142857142857144,0.8966666666666666,1.2136138290490361,0.15622969263894926
s013,18,20390231,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5434227503634514,0.355,0.16714285714285715,0.8916666666666667,1.3302641999819425,0.18691520809720563
s013,19,20390232,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5088300422850542,0.355,0.15214285714285714,0.8983333333333333,1.2931227458674572,0.18046654871382165
s013,20,20390233,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4832236714931522,0.3628571428571429,0.14714285714285713,0.8816666666666667,1.2726243908871462,0.1779520206772774
s013,21,20390234,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5471962518885005,0.3678571428571429,0.18071428571428572,0.8833333333333333,1.307413446500395,0.19741344916044956
s013,22,20390235,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5105432938217644,0.36428571428571427,0.16857142857142857,0.895,1.2858818258431768,0.2067591725781911
s013,23,20390236,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5525527097991874,0.37,0.16857142857142857,0.9,1.3533009924611494,0.1842478931824933
s013,24,20390237,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4124611861146974,0.3492857142857143,0.16071428571428573,0.8916666666666667,1.2057397064545277,0.1708320186459759
s013,25,20390238,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5790091493894343,0.36,0.17,0.8816666666666667,1.339595338119699,0.2080555863130278
s013,26,20390239,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.461765908287386,0.3607142857142857,0.16285714285714287,0.9166666666666666,1.3023813406774183,0.12789171460659446
s013,27,20390240,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.5200732342059413,0.34,0.16285714285714287,0.925,1.3249461835549512,0.1784809366936139
s013,28,20390241,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.593832080242966,0.36142857142857143,0.15928571428571428,0.9133333333333333,1.3803142649651647,0.17667950935826593
s013,29,20390242,high_dim,Higher covariate dimension,9,0.3,1.2,1,0.2,0.75,2000,0.3,0.1,1500,1.4942046981731978,0.3607142857142857,0.16428571428571428,0.8766666666666667,1.2576312380248083,0.21405357866982916
