scenario_id,scenario_label,scenario_description,tau_quantile,method_id,method_label,estimator_family,working_model,spec_status,is_conformal,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,n_rep,tau_mean,tau_sd,censor_rate_emp_mean,admin_mass_emp_mean,coverage_mean,coverage_sd,length_mean,length_sd,tcrit,coverage_se,length_se,coverage_ci_low,coverage_ci_high,length_ci_low,length_ci_high,target_coverage,abs_cov_error
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.8997777777777778,0.018547512423871433,1.659698069080146,0.06454193708192875,2.0452296421327034,0.0033862969800539013,0.011783691614950511,0.8928520228171071,0.9067035327384485,1.6355977136954987,1.6837984244647932,0.9,2.2222222222223476e-4
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.8966666666666667,0.017923849135051646,1.636685950330319,0.06188485369274281,2.0452296421327034,0.0032724321628624154,0.011298576778474038,0.8899737914053121,0.9033595419280214,1.6135777661890718,1.6597941344715663,0.9,0.0033333333333332993
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.8964444444444445,0.01836587150860947,1.6441232580027627,0.06182003936085163,2.0452296421327034,0.003353134037835614,0.011286743354598562,0.889586515316219,0.90330237357267,1.6210392759307934,1.667207240074732,0.9,0.003555555555555534
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.9028888888888889,0.0170357598499565,1.6659159997787996,0.06156778792169375,2.0452296421327034,0.0031102899846873326,0.011240688753468592,0.8965276316165779,0.9092501461611998,1.642926209942218,1.6889057896153812,0.9,0.0028888888888888298
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.9021111111111111,0.01574420366085346,1.6493804729191994,0.06017599107324969,2.0452296421327034,0.0028744851650016187,0.010986582577016122,0.8962321288457791,0.9079900933764431,1.6269103885669474,1.6718505572714515,0.9,0.0021111111111110636
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.8,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.0346599756930397,0.059276459458436646,0.3342380952380952,0.12835714285714286,0.9182222222222222,0.01395760777550418,1.6841833975786045,0.05987542033181699,2.0452296421327034,0.002548298875817714,0.010931706118613207,0.9130103658243863,0.923434078620058,1.6618255481857334,1.7065412469714756,0.9,0.01822222222222214
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.8974444444444445,0.020893514609702433,2.508084098215304,0.06811581868014457,2.0452296421327034,0.0038146164190992564,0.01243619013801565,0.8896426778707366,0.9052462110181524,2.4826492335098362,2.533518962920772,0.9,0.002555555555555533
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.8960555555555555,0.017963795717421956,2.489928604954752,0.06913508454241317,2.0452296421327034,0.003279725377615568,0.012622281772968806,0.8893477639952012,0.9027633471159098,2.464113140121325,2.515744069788179,0.9,0.003944444444444528
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.9013333333333333,0.017872472894267365,2.5032666334400115,0.06563517574770042,2.0452296421327034,0.0032630521875299597,0.011983288774277175,0.894659642275571,0.9080070243910956,2.478758056028624,2.527775210851399,0.9,0.0013333333333332975
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.9043333333333333,0.015096116066939655,2.519256770912491,0.06380841671625427,2.0452296421327034,0.002756161100193006,0.01164976973139406,0.8986963509527255,0.9099703157139412,2.495430316533824,2.5430832252911584,0.9,0.0043333333333333
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,plugin_lognormal,Log-Normal Plug-in,plug-in,Log-Normal,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.9015,0.015414763784396296,2.4990150054077085,0.06602020212607378,2.0452296421327034,0.0028143379477758505,0.012053584651833711,0.8957440326062299,0.90725596739377,2.474362656783822,2.523667354031595,0.9,0.0014999999999999458
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.9,plugin_weibull,Weibull Plug-in,plug-in,Weibull,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,2.88329081240232,0.06476508607952944,0.25711904761904764,0.059833333333333336,0.9253888888888889,0.012825705550214063,2.5482537454002716,0.06656108799066113,2.0452296421327034,0.0023416427485904836,0.012152336448190438,0.9205996917281866,0.9301780860495913,2.523399426675263,2.57310806412528,0.9,0.025388888888888905
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.99,cp_cox,CP + Cox,conformal,Cox,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,6.560159047012063,0.3903176738975677,0.2057857142857143,0.0030952380952380953,0.8977222222222222,0.014519661219920101,6.178547950835861,0.3920132852593581,2.0452296421327034,0.002650915325827739,0.07157150639275262,0.8923004916190554,0.903143952825389,6.032167784429313,6.3249281172424086,0.9,0.002277777777777823
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.99,cp_lognormal,CP + Log-Normal,conformal,Log-Normal,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,6.560159047012063,0.3903176738975677,0.2057857142857143,0.0030952380952380953,0.9,0.015689760430786664,6.166300465601496,0.38414915537933936,2.0452296421327034,0.0028645452365979427,0.07013571928260706,0.8941413471708799,0.9058586528291201,6.022856813552409,6.309744117650582,0.9,0
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.99,cp_weibull,CP + Weibull,conformal,Weibull,misspecified,TRUE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,6.560159047012063,0.3903176738975677,0.2057857142857143,0.0030952380952380953,0.8998333333333334,0.015661346614444675,6.168812781942739,0.38717263776597627,2.0452296421327034,0.0028593576072128376,0.07068772911773392,0.893985290397604,0.9056813762690628,6.024240143016103,6.313385420869375,0.9,1.666666666666483e-4
aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),Nonlinear log-normal accelerated-failure-time DGP; all three working models are misspecified.,0.99,plugin_cox,Cox Plug-in,plug-in,Cox,misspecified,FALSE,2000,0.3,3,0.3,0.7,0.2,0.1,1500,30,6.560159047012063,0.3903176738975677,0.2057857142857143,0.0030952380952380953,0.9093333333333333,0.012614229027029761,6.197839529415191,0.38990642231291506,2.0452296421327034,0.0023030325945468813,0.07118684760563973,0.9046231028041682,0.9140435638624984,6.0522460785621535,6.343432980268228,0.9,0.009333333333333305
