method_id,method_label,coverage,mean_len,sd_len,setting_id,rep,seed,dgp_id,dgp_label,p,beta_scale,gamma,kappa,cens_target,tau_quantile,n,test_frac,alpha,B,tau,censor_rate_emp,admin_mass_emp,train_n,test_n,split_support_n,split_fit_n
cp_cox_full,CP + Cox,0.9033333333333333,0.9805328320639605,0.07270224287001541,s019,8,20450420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2593101594023293,0.31142857142857144,0.19857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,0.9714740721306774,0.08358984007642682,s019,8,20450420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2593101594023293,0.31142857142857144,0.19857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8816666666666667,0.9407015444333484,0.09631953079022572,s019,9,20450421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2289507194665676,0.3078571428571429,0.20214285714285715,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,0.9182618307984464,0.10864147082726114,s019,9,20450421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2289507194665676,0.3078571428571429,0.20214285714285715,1400,600,700,700
cp_cox_full,CP + Cox,0.8983333333333333,0.8891910923689293,0.09799586755223849,s019,10,20450422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.1960146347529763,0.30428571428571427,0.2092857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8866666666666667,0.858766355579998,0.10948022408956917,s019,10,20450422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.1960146347529763,0.30428571428571427,0.2092857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8983333333333333,0.9255042199139897,0.07896344545213932,s019,11,20450423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2104345462579893,0.31214285714285717,0.20214285714285715,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,0.9091089476912865,0.0793511012022045,s019,11,20450423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2104345462579893,0.31214285714285717,0.20214285714285715,1400,600,700,700
cp_cox_full,CP + Cox,0.905,0.9193496832570961,0.09441296771271566,s019,12,20450424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.211732465530375,0.3171428571428571,0.22428571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,0.9215482173401779,0.08574916955762633,s019,12,20450424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.211732465530375,0.3171428571428571,0.22428571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.8933333333333333,0.9384960813965838,0.08798514646170875,s019,13,20450425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2313342317685754,0.315,0.21285714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8816666666666667,0.9015695183316454,0.11086168753087784,s019,13,20450425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2313342317685754,0.315,0.21285714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.8933333333333333,0.940111482150684,0.10527278229033162,s019,14,20450426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.243787360826035,0.32571428571428573,0.22357142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8733333333333333,0.9230037441243912,0.10745664309139344,s019,14,20450426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.243787360826035,0.32571428571428573,0.22357142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.88,0.9313463970144814,0.07948611465933622,s019,15,20450427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2345128209690446,0.31142857142857144,0.2092857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,0.913980701674472,0.08445080525896233,s019,15,20450427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2345128209690446,0.31142857142857144,0.2092857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8366666666666667,0.9062766225921537,0.10283797377716228,s019,16,20450428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.250128496123508,0.32357142857142857,0.20857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8533333333333334,0.9323429646366364,0.08843952032521349,s019,16,20450428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.250128496123508,0.32357142857142857,0.20857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9,0.9294705795167879,0.09591436521565674,s019,17,20450429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2232887624172348,0.3242857142857143,0.23142857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,0.943157638391198,0.09343395166624771,s019,17,20450429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2232887624172348,0.3242857142857143,0.23142857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.885,0.9033534313580127,0.08876615260676989,s019,18,20450430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2331471676641579,0.315,0.21142857142857144,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,0.9466694885170276,0.07903688294338641,s019,18,20450430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2331471676641579,0.315,0.21142857142857144,1400,600,700,700
cp_cox_full,CP + Cox,0.905,0.941834436741975,0.07187202130644485,s019,19,20450431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2233733994121594,0.33,0.2092857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,0.9331360082704474,0.07970873509836714,s019,19,20450431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2233733994121594,0.33,0.2092857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,0.9376895772112873,0.08815754256862898,s019,20,20450432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2398604137095768,0.3242857142857143,0.205,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9116666666666666,0.9430265249371473,0.08869588482356983,s019,20,20450432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2398604137095768,0.3242857142857143,0.205,1400,600,700,700
cp_cox_full,CP + Cox,0.875,0.8756650004951059,0.111294496838209,s019,21,20450433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.19915344447809,0.3107142857142857,0.21571428571428572,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8816666666666667,0.8874023928040576,0.11119453048683126,s019,21,20450433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.19915344447809,0.3107142857142857,0.21571428571428572,1400,600,700,700
cp_cox_full,CP + Cox,0.89,0.9556021237143902,0.08822760170379502,s019,22,20450434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2612712767976826,0.32,0.20714285714285716,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8866666666666667,0.9599141863415294,0.08887004912390038,s019,22,20450434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2612712767976826,0.32,0.20714285714285716,1400,600,700,700
cp_cox_full,CP + Cox,0.9066666666666666,0.9783118722812926,0.06555154936637617,s019,23,20450435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2566621864116985,0.2985714285714286,0.2057142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,0.9766812265443952,0.07077835392797205,s019,23,20450435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2566621864116985,0.2985714285714286,0.2057142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9166666666666666,0.9556823246033844,0.10556546278823895,s019,24,20450436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2429729437048884,0.30857142857142855,0.20857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.92,0.9637936402514962,0.10063167894578876,s019,24,20450436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2429729437048884,0.30857142857142855,0.20857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9,0.9383978382864195,0.07972228023376952,s019,25,20450437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.226647055582865,0.30428571428571427,0.21285714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,0.9631645692485529,0.0753442419987434,s019,25,20450437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.226647055582865,0.30428571428571427,0.21285714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,0.9657694540138161,0.08515448275328015,s019,26,20450438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2729916194486401,0.3078571428571429,0.21642857142857144,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8833333333333333,0.9362748534379063,0.09545575064203364,s019,26,20450438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2729916194486401,0.3078571428571429,0.21642857142857144,1400,600,700,700
cp_cox_full,CP + Cox,0.9016666666666666,0.9135606550665983,0.08505588378297531,s019,27,20450439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2043096453912752,0.31142857142857144,0.22285714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9083333333333333,0.9305222434280594,0.07727456426111091,s019,27,20450439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2043096453912752,0.31142857142857144,0.22285714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,0.9283476052320477,0.08877441128022437,s019,28,20450440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2312917572547022,0.3171428571428571,0.21428571428571427,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9066666666666666,0.936723890468484,0.09324070562148787,s019,28,20450440,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2312917572547022,0.3171428571428571,0.21428571428571427,1400,600,700,700
cp_cox_full,CP + Cox,0.85,0.925122694617887,0.10239069673597904,s019,29,20450441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.284460921128011,0.29714285714285715,0.205,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.895,0.9907735311810375,0.08532001325481534,s019,29,20450441,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.284460921128011,0.29714285714285715,0.205,1400,600,700,700
cp_cox_full,CP + Cox,0.8983333333333333,0.981324533011088,0.09399316394428996,s019,30,20450442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2840802146456591,0.30642857142857144,0.21357142857142858,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8916666666666667,0.9714032420077925,0.08829663607094436,s019,30,20450442,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.75,2000,0.3,0.1,1500,1.2840802146456591,0.30642857142857144,0.21357142857142858,1400,600,700,700
cp_cox_full,CP + Cox,0.91,1.4653687249644527,0.07865084610630008,s020,1,20460413,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7585171884283026,0.17,0.085,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.4395425842416023,0.08448137017414081,s020,1,20460413,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7585171884283026,0.17,0.085,1400,600,700,700
cp_cox_full,CP + Cox,0.9066666666666666,1.496792498186216,0.08690411214695813,s020,2,20460414,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7838653896775503,0.19071428571428573,0.08857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,1.5037100671726793,0.08746033573905262,s020,2,20460414,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7838653896775503,0.19071428571428573,0.08857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.9466666666666667,1.4612735756633344,0.09690913872998738,s020,3,20460415,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.757632794352273,0.17357142857142857,0.07928571428571428,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,1.4104821936950351,0.11848921263431578,s020,3,20460415,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.757632794352273,0.17357142857142857,0.07928571428571428,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,1.4595368219126,0.0636112484294595,s020,4,20460416,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7265137658325562,0.195,0.08714285714285715,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9016666666666666,1.4566589312678433,0.06651631242543354,s020,4,20460416,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7265137658325562,0.195,0.08714285714285715,1400,600,700,700
cp_cox_full,CP + Cox,0.8933333333333333,1.4181737561782402,0.0898095532833237,s020,5,20460417,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7157967314914204,0.18357142857142858,0.08214285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.88,1.395589363989708,0.10351345389232929,s020,5,20460417,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7157967314914204,0.18357142857142858,0.08214285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,1.5184703550865049,0.08835509985740915,s020,6,20460418,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.8011952997933878,0.18642857142857142,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,1.5121387099609331,0.09296584458087837,s020,6,20460418,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.8011952997933878,0.18642857142857142,0.08357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,1.426940965844966,0.08408535625394212,s020,7,20460419,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7006897227598916,0.18928571428571428,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,1.3741444294839296,0.1103846425516857,s020,7,20460419,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7006897227598916,0.18928571428571428,0.08357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.915,1.4608318297730734,0.08676555460442706,s020,8,20460420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.770932970863817,0.18357142857142858,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9033333333333333,1.4429378271547513,0.09184021552432182,s020,8,20460420,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.770932970863817,0.18357142857142858,0.08357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8766666666666667,1.4123842188056357,0.07803118653206598,s020,9,20460421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7261530163017873,0.17857142857142858,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8533333333333334,1.389966440942154,0.0781623630489315,s020,9,20460421,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7261530163017873,0.17857142857142858,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8883333333333333,1.4664624530919332,0.08385478370700214,s020,10,20460422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7700733313890855,0.2007142857142857,0.07714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8966666666666666,1.484876163069941,0.07709251154817971,s020,10,20460422,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7700733313890855,0.2007142857142857,0.07714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.895,1.3875728755910395,0.10918431138739641,s020,11,20460423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.711300177428941,0.185,0.07714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9133333333333333,1.4276406136455497,0.08759498861284548,s020,11,20460423,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.711300177428941,0.185,0.07714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.905,1.5032336617717301,0.09411775745533496,s020,12,20460424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.797258514081144,0.18857142857142858,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8833333333333333,1.4699578339933368,0.10018034536565551,s020,12,20460424,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.797258514081144,0.18857142857142858,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.8833333333333333,1.5138117744709467,0.09276962540190085,s020,13,20460425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.812605783452761,0.18857142857142858,0.08214285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,1.5167170837797301,0.09993468354524276,s020,13,20460425,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.812605783452761,0.18857142857142858,0.08214285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.9166666666666666,1.3825798408928665,0.07653940147440436,s020,14,20460426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6723520323390266,0.19428571428571428,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9066666666666666,1.3694139792996107,0.07206371503473476,s020,14,20460426,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.6723520323390266,0.19428571428571428,0.08357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8916666666666667,1.3911350214309648,0.11100092716862979,s020,15,20460427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.731621549250917,0.17785714285714285,0.07785714285714286,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9066666666666666,1.4166112787505347,0.10223677082291747,s020,15,20460427,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.731621549250917,0.17785714285714285,0.07785714285714286,1400,600,700,700
cp_cox_full,CP + Cox,0.875,1.3930152822194872,0.0915583817748877,s020,16,20460428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7000414422796517,0.18071428571428572,0.07142857142857142,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,1.3998825304256488,0.09400767054575067,s020,16,20460428,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7000414422796517,0.18071428571428572,0.07142857142857142,1400,600,700,700
cp_cox_full,CP + Cox,0.8716666666666667,1.4018760320156105,0.10822627394960449,s020,17,20460429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7392935970470003,0.18642857142857142,0.07714285714285714,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.875,1.4179859353364233,0.09210150425506701,s020,17,20460429,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7392935970470003,0.18642857142857142,0.07714285714285714,1400,600,700,700
cp_cox_full,CP + Cox,0.88,1.4560271126161723,0.08773061385830805,s020,18,20460430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7416873338692285,0.18928571428571428,0.08857142857142856,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8766666666666667,1.456544125446843,0.08631353634927062,s020,18,20460430,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7416873338692285,0.18928571428571428,0.08857142857142856,1400,600,700,700
cp_cox_full,CP + Cox,0.895,1.4342542443307724,0.08608552143723698,s020,19,20460431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7546365224241796,0.1707142857142857,0.075,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8833333333333333,1.4144153271340527,0.09448868476516468,s020,19,20460431,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7546365224241796,0.1707142857142857,0.075,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,1.460879714325985,0.07911496988094222,s020,20,20460432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7468499061102005,0.1707142857142857,0.08357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.885,1.4460455022613294,0.08882075100384139,s020,20,20460432,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7468499061102005,0.1707142857142857,0.08357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.8916666666666667,1.4858090185443755,0.07574461066374402,s020,21,20460433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7555756545520727,0.1657142857142857,0.07,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8783333333333333,1.479498822641388,0.07072112557881115,s020,21,20460433,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7555756545520727,0.1657142857142857,0.07,1400,600,700,700
cp_cox_full,CP + Cox,0.9083333333333333,1.447771708413386,0.08170832201074475,s020,22,20460434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7493210571286866,0.1757142857142857,0.07357142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.905,1.4316538016408753,0.09949589834323341,s020,22,20460434,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7493210571286866,0.1757142857142857,0.07357142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9016666666666666,1.4255132039337037,0.08880503394996526,s020,23,20460435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.750757865181166,0.17214285714285715,0.08928571428571429,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9,1.4202264806073215,0.09863436228578103,s020,23,20460435,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.750757865181166,0.17214285714285715,0.08928571428571429,1400,600,700,700
cp_cox_full,CP + Cox,0.8833333333333333,1.5017783487437593,0.08447095352281034,s020,24,20460436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.80001954904842,0.17357142857142857,0.07642857142857143,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8866666666666667,1.493136841877771,0.10235168599266593,s020,24,20460436,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.80001954904842,0.17357142857142857,0.07642857142857143,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,1.4562285982710779,0.11074749451790147,s020,25,20460437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7754504154735877,0.17285714285714285,0.085,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.9166666666666666,1.473341463577087,0.12059945624985272,s020,25,20460437,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7754504154735877,0.17285714285714285,0.085,1400,600,700,700
cp_cox_full,CP + Cox,0.89,1.4833089036843623,0.07994080081423852,s020,26,20460438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7762659784921175,0.18142857142857144,0.07857142857142857,1400,600,700,700
cp_cox_split_support_fit,CP + Cox (Split Support/Fit),0.8933333333333333,1.4857663439867361,0.08267336701948537,s020,26,20460438,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7762659784921175,0.18142857142857144,0.07857142857142857,1400,600,700,700
cp_cox_full,CP + Cox,0.9033333333333333,1.4884236175046897,0.09157990140395639,s020,27,20460439,high_shape,Higher Weibull shape,3,0.3,1.8,1,0.1,0.9,2000,0.3,0.1,1500,1.7995188731706255,0.18285714285714286,0.07714285714285714,1400,600,700,700
