method_id,method_label,coverage,mean_len,sd_len,scenario_id,scenario_label,rep,seed,tau_quantile,tau,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,n_folds,censor_rate_emp,admin_mass_emp
cp_cox_full,CP + Cox,0.92,6.761311126220457,0.18568543689455605,aft_lognormal_linear,Log-Normal AFT (Linear),8,31160422,0.99,7.202749648325732,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2042857142857143,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.93,6.776672557429264,0.17815781314147985,aft_lognormal_linear,Log-Normal AFT (Linear),8,31160422,0.99,7.202749648325732,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2042857142857143,0.002142857142857143
cp_cox_full,CP + Cox,0.8966666666666666,7.399762576254689,0.1739395548571545,aft_lognormal_linear,Log-Normal AFT (Linear),9,31160423,0.99,7.81909838392315,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.215,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,7.414742791724292,0.16352105586326277,aft_lognormal_linear,Log-Normal AFT (Linear),9,31160423,0.99,7.81909838392315,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.215,0.0035714285714285713
cp_cox_full,CP + Cox,0.8766666666666667,7.1710223912339845,0.15825834128949093,aft_lognormal_linear,Log-Normal AFT (Linear),10,31160424,0.99,7.605372116125724,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2057142857142857,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,7.183662597161357,0.1518954469287856,aft_lognormal_linear,Log-Normal AFT (Linear),10,31160424,0.99,7.605372116125724,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2057142857142857,0.002142857142857143
cp_cox_full,CP + Cox,0.895,7.0055892098550645,0.16952419618207848,aft_lognormal_linear,Log-Normal AFT (Linear),11,31160425,0.99,7.44052484963731,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8983333333333333,7.010738733044395,0.16670958936255112,aft_lognormal_linear,Log-Normal AFT (Linear),11,31160425,0.99,7.44052484963731,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_full,CP + Cox,0.8866666666666667,6.674177330531569,0.1659798546015768,aft_lognormal_linear,Log-Normal AFT (Linear),12,31160426,0.99,7.128084015857197,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.17857142857142858,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,6.684470964850606,0.16085401723624565,aft_lognormal_linear,Log-Normal AFT (Linear),12,31160426,0.99,7.128084015857197,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.17857142857142858,0.0014285714285714286
cp_cox_full,CP + Cox,0.9,7.259124804239359,0.19472414437253482,aft_lognormal_linear,Log-Normal AFT (Linear),13,31160427,0.99,7.710278046223595,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21142857142857144,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,7.28077603211623,0.18077991243812427,aft_lognormal_linear,Log-Normal AFT (Linear),13,31160427,0.99,7.710278046223595,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21142857142857144,0.0014285714285714286
cp_cox_full,CP + Cox,0.9183333333333333,8.074931794182598,0.16329262366759328,aft_lognormal_linear,Log-Normal AFT (Linear),14,31160428,0.99,8.465925510043444,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18857142857142858,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,8.058569781627838,0.1729117329656793,aft_lognormal_linear,Log-Normal AFT (Linear),14,31160428,0.99,8.465925510043444,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18857142857142858,0.0035714285714285713
cp_cox_full,CP + Cox,0.9,6.931023864711924,0.18970830779725836,aft_lognormal_linear,Log-Normal AFT (Linear),15,31160429,0.99,7.372837967020969,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,7.142857142857143e-4
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8866666666666667,6.909207755948478,0.2032831889259962,aft_lognormal_linear,Log-Normal AFT (Linear),15,31160429,0.99,7.372837967020969,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,7.142857142857143e-4
cp_cox_full,CP + Cox,0.9033333333333333,6.755290349180811,0.17274117955465323,aft_lognormal_linear,Log-Normal AFT (Linear),16,31160430,0.99,7.181848294757047,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2007142857142857,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,6.755231822914547,0.1727687583678084,aft_lognormal_linear,Log-Normal AFT (Linear),16,31160430,0.99,7.181848294757047,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2007142857142857,0.0035714285714285713
cp_cox_full,CP + Cox,0.9066666666666666,8.044840162857785,0.18619695189041222,aft_lognormal_linear,Log-Normal AFT (Linear),17,31160431,0.99,8.481152558192921,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20142857142857143,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,8.04196288094271,0.18803171878347916,aft_lognormal_linear,Log-Normal AFT (Linear),17,31160431,0.99,8.481152558192921,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.20142857142857143,0.0014285714285714286
cp_cox_full,CP + Cox,0.89,8.194641019005413,0.18031476708074734,aft_lognormal_linear,Log-Normal AFT (Linear),18,31160432,0.99,8.638485327912534,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18357142857142858,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.915,8.234368850359408,0.15764452011376037,aft_lognormal_linear,Log-Normal AFT (Linear),18,31160432,0.99,8.638485327912534,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.18357142857142858,0.002857142857142857
cp_cox_full,CP + Cox,0.8983333333333333,6.87314164320116,0.1648535462568868,aft_lognormal_linear,Log-Normal AFT (Linear),19,31160433,0.99,7.281720370249356,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2292857142857143,0.005
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,6.880160929134574,0.16104093740075245,aft_lognormal_linear,Log-Normal AFT (Linear),19,31160433,0.99,7.281720370249356,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2292857142857143,0.005
cp_cox_full,CP + Cox,0.8833333333333333,7.443519023187451,0.15959343448570765,aft_lognormal_linear,Log-Normal AFT (Linear),20,31160434,0.99,7.868816944639611,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22642857142857142,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,7.440157510343963,0.1615991683724781,aft_lognormal_linear,Log-Normal AFT (Linear),20,31160434,0.99,7.868816944639611,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22642857142857142,0.002857142857142857
cp_cox_full,CP + Cox,0.8966666666666666,6.28241813396967,0.15544724987189598,aft_lognormal_linear,Log-Normal AFT (Linear),21,31160435,0.99,6.693426881124604,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,6.281333761948705,0.15604405825401207,aft_lognormal_linear,Log-Normal AFT (Linear),21,31160435,0.99,6.693426881124604,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19714285714285715,0.002142857142857143
cp_cox_full,CP + Cox,0.9116666666666666,7.061512056842944,0.15447969020042462,aft_lognormal_linear,Log-Normal AFT (Linear),22,31160436,0.99,7.484588849656986,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9316666666666666,7.0908326177040015,0.13873159123338732,aft_lognormal_linear,Log-Normal AFT (Linear),22,31160436,0.99,7.484588849656986,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.2,0.002857142857142857
cp_cox_full,CP + Cox,0.895,7.293811830546008,0.17203363489486453,aft_lognormal_linear,Log-Normal AFT (Linear),23,31160437,0.99,7.711428566714351,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22071428571428572,0.005
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8816666666666667,7.27460702103231,0.1812578187583782,aft_lognormal_linear,Log-Normal AFT (Linear),23,31160437,0.99,7.711428566714351,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22071428571428572,0.005
cp_cox_full,CP + Cox,0.9166666666666666,6.647260010562754,0.1931009568810647,aft_lognormal_linear,Log-Normal AFT (Linear),24,31160438,0.99,7.062851143903671,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.005
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,6.590882661955835,0.2328563341281325,aft_lognormal_linear,Log-Normal AFT (Linear),24,31160438,0.99,7.062851143903671,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19357142857142856,0.005
cp_cox_full,CP + Cox,0.9116666666666666,7.6525069684175255,0.18318439231434266,aft_lognormal_linear,Log-Normal AFT (Linear),25,31160439,0.99,8.111786382266356,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21285714285714286,0.002142857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,7.659406355773277,0.17939242219742607,aft_lognormal_linear,Log-Normal AFT (Linear),25,31160439,0.99,8.111786382266356,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21285714285714286,0.002142857142857143
cp_cox_full,CP + Cox,0.9,7.324942557249488,0.20405506005925958,aft_lognormal_linear,Log-Normal AFT (Linear),26,31160440,0.99,7.772024702108179,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,7.342772193387384,0.19360715984581034,aft_lognormal_linear,Log-Normal AFT (Linear),26,31160440,0.99,7.772024702108179,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21071428571428572,0.0014285714285714286
cp_cox_full,CP + Cox,0.8883333333333333,6.656139567047377,0.1865439729090287,aft_lognormal_linear,Log-Normal AFT (Linear),27,31160441,0.99,7.091179933909419,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22285714285714286,0.004285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,6.665673406499795,0.18071766412930593,aft_lognormal_linear,Log-Normal AFT (Linear),27,31160441,0.99,7.091179933909419,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.22285714285714286,0.004285714285714286
cp_cox_full,CP + Cox,0.8683333333333333,7.335398829654958,0.1923055902472702,aft_lognormal_linear,Log-Normal AFT (Linear),28,31160442,0.99,7.7937655929847125,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21285714285714286,0.002857142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8733333333333333,7.3516243283869205,0.18275828341103703,aft_lognormal_linear,Log-Normal AFT (Linear),28,31160442,0.99,7.7937655929847125,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.21285714285714286,0.002857142857142857
cp_cox_full,CP + Cox,0.9,7.14091618315589,0.1501645478441831,aft_lognormal_linear,Log-Normal AFT (Linear),29,31160443,0.99,7.551565041044617,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19142857142857142,0.0014285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,7.163327622471549,0.13864310641200617,aft_lognormal_linear,Log-Normal AFT (Linear),29,31160443,0.99,7.551565041044617,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.19142857142857142,0.0014285714285714286
cp_cox_full,CP + Cox,0.9216666666666666,7.361745926851387,0.16922187078082374,aft_lognormal_linear,Log-Normal AFT (Linear),30,31160444,0.99,7.760139351657242,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.23285714285714285,0.0035714285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.925,7.372290432003196,0.16392556204570513,aft_lognormal_linear,Log-Normal AFT (Linear),30,31160444,0.99,7.760139351657242,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.23285714285714285,0.0035714285714285713
cp_cox_full,CP + Cox,0.91,1.144487376153841,0.10918747105686682,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,29260415,0.7,1.541030391736474,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.21
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,1.1662852186163644,0.1023406291965955,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,29260415,0.7,1.541030391736474,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.21
cp_cox_full,CP + Cox,0.915,1.2129552414625697,0.07811720680319423,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,29260416,0.7,1.593846072898607,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.39714285714285713,0.2292857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.895,1.18694819781329,0.08557629358779216,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,29260416,0.7,1.593846072898607,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.39714285714285713,0.2292857142857143
cp_cox_full,CP + Cox,0.9083333333333333,1.163491128469199,0.07318054199958046,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,29260417,0.7,1.5400044047754289,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3985714285714286,0.1992857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9083333333333333,1.1592687059159075,0.07416502499675272,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,29260417,0.7,1.5400044047754289,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3985714285714286,0.1992857142857143
cp_cox_full,CP + Cox,0.8933333333333333,1.1590129694795805,0.10240931561466046,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,29260418,0.7,1.5710149136294822,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41785714285714287,0.23285714285714285
cp_cox_crossfit,CP + Cox (Cross-Fit),0.905,1.1765139436096073,0.09789100278564297,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,29260418,0.7,1.5710149136294822,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41785714285714287,0.23285714285714285
cp_cox_full,CP + Cox,0.9266666666666666,1.2619825178729085,0.09239111976827138,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,29260419,0.7,1.5918848093127085,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40785714285714286,0.22142857142857142
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9133333333333333,1.2348802572935775,0.10208415807581102,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,29260419,0.7,1.5918848093127085,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40785714285714286,0.22142857142857142
cp_cox_full,CP + Cox,0.9233333333333333,1.21531822383412,0.06945251351119276,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,29260420,0.7,1.5522937585888457,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4157142857142857,0.20285714285714285
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9183333333333333,1.2019758843076682,0.07400926091130025,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,29260420,0.7,1.5522937585888457,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4157142857142857,0.20285714285714285
cp_cox_full,CP + Cox,0.8933333333333333,1.1583879556689105,0.08382286785519821,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,29260421,0.7,1.5291540184973504,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.425,0.22214285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,1.144562054793088,0.08918959901163849,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,29260421,0.7,1.5291540184973504,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.425,0.22214285714285714
cp_cox_full,CP + Cox,0.8816666666666667,1.1831796985859233,0.09151706723043476,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,29260422,0.7,1.569535028219744,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.415,0.2042857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8766666666666667,1.1679040708626058,0.0943582024991189,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,29260422,0.7,1.569535028219744,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.415,0.2042857142857143
cp_cox_full,CP + Cox,0.9,1.1807405534581117,0.0977288481712566,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,29260423,0.7,1.568047765468073,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4035714285714286,0.2007142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8916666666666667,1.1667631581100575,0.10197357808805416,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,29260423,0.7,1.568047765468073,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4035714285714286,0.2007142857142857
cp_cox_full,CP + Cox,0.9183333333333333,1.2129782128591502,0.08992865943535304,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,29260424,0.7,1.5858723852482663,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4107142857142857,0.20714285714285716
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9233333333333333,1.2360068327868832,0.0810350954840511,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,29260424,0.7,1.5858723852482663,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4107142857142857,0.20714285714285716
cp_cox_full,CP + Cox,0.88,1.1402929913316855,0.09598075661111323,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,29260425,0.7,1.5384038754416873,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.21142857142857144
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9066666666666666,1.187492373920621,0.07691471211692942,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,29260425,0.7,1.5384038754416873,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.21142857142857144
cp_cox_full,CP + Cox,0.9283333333333333,1.2042718894453739,0.08399394382922322,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,29260426,0.7,1.5592578736875322,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4092857142857143,0.20642857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9283333333333333,1.2035973983584074,0.08417416547071602,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,29260426,0.7,1.5592578736875322,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4092857142857143,0.20642857142857143
cp_cox_full,CP + Cox,0.8883333333333333,1.1606453903893654,0.08689051176012837,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,29260427,0.7,1.5647109910122565,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.21
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8883333333333333,1.156782393195937,0.08820278433009875,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,29260427,0.7,1.5647109910122565,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.21
cp_cox_full,CP + Cox,0.885,1.133755742767712,0.07550497418086138,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,29260428,0.7,1.5304011905576549,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.18285714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9,1.160917890273396,0.06945471904583156,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,29260428,0.7,1.5304011905576549,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.18285714285714286
cp_cox_full,CP + Cox,0.9,1.1298198823514887,0.08862486529796265,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,29260429,0.7,1.5194483391818152,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41928571428571426,0.21071428571428572
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.1427255607948963,0.08543182924525276,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,29260429,0.7,1.5194483391818152,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41928571428571426,0.21071428571428572
cp_cox_full,CP + Cox,0.9166666666666666,1.1930047071964118,0.06987880364737642,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,29260430,0.7,1.5508556204445476,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3964285714285714,0.21
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,1.1910291145686707,0.0702037864187915,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,29260430,0.7,1.5508556204445476,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3964285714285714,0.21
cp_cox_full,CP + Cox,0.8966666666666666,1.2300683447548502,0.09935840857731147,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,29260431,0.7,1.6224270322572132,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41285714285714287,0.21785714285714286
cp_cox_crossfit,CP + Cox (Cross-Fit),0.885,1.2136922147605584,0.10575317625725532,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,29260431,0.7,1.6224270322572132,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.41285714285714287,0.21785714285714286
cp_cox_full,CP + Cox,0.9166666666666666,1.2135277512511886,0.07404753341635736,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,29260432,0.7,1.566728042699026,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.20357142857142857
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9166666666666666,1.2064448727036459,0.07632195005662049,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,29260432,0.7,1.566728042699026,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40714285714285714,0.20357142857142857
cp_cox_full,CP + Cox,0.8866666666666667,1.1667601669509433,0.1092812561217267,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,29260433,0.7,1.5568487674316782,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.21571428571428572
cp_cox_crossfit,CP + Cox (Cross-Fit),0.89,1.1803612562227594,0.10429048689390566,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,29260433,0.7,1.5568487674316782,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4057142857142857,0.21571428571428572
cp_cox_full,CP + Cox,0.9116666666666666,1.243597309017092,0.07559014236373962,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,29260434,0.7,1.6285085407939501,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3992857142857143,0.22214285714285714
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.2232704820546063,0.08178048982027537,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,29260434,0.7,1.6285085407939501,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3992857142857143,0.22214285714285714
cp_cox_full,CP + Cox,0.8816666666666667,1.125005312022091,0.10374138886971795,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,29260435,0.7,1.5250041040695879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.42,0.215
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8966666666666666,1.1472728103454684,0.09823706504939932,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,29260435,0.7,1.5250041040695879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.42,0.215
cp_cox_full,CP + Cox,0.8683333333333333,1.2537476463212522,0.09662433072465919,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,29260436,0.7,1.6419608837843986,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40785714285714286,0.22357142857142856
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8316666666666667,1.2110089704659803,0.11057937991201147,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,29260436,0.7,1.6419608837843986,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.40785714285714286,0.22357142857142856
cp_cox_full,CP + Cox,0.9,1.226464399581769,0.08843043554208868,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,29260437,0.7,1.5841132023876463,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3892857142857143,0.22071428571428572
cp_cox_crossfit,CP + Cox (Cross-Fit),0.9033333333333333,1.2319589214441613,0.08659566711715574,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,29260437,0.7,1.5841132023876463,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3892857142857143,0.22071428571428572
cp_cox_full,CP + Cox,0.905,1.1788842208971864,0.09121260453133372,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,29260438,0.7,1.5478951973544017,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.42214285714285715,0.21214285714285713
cp_cox_crossfit,CP + Cox (Cross-Fit),0.91,1.196078506672411,0.08579272305409373,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,29260438,0.7,1.5478951973544017,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.42214285714285715,0.21214285714285713
cp_cox_full,CP + Cox,0.8883333333333333,1.1703697680845713,0.09147588823081293,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,29260439,0.7,1.584622072368907,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4185714285714286,0.20642857142857143
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8933333333333333,1.1797283918985781,0.08878819399239134,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,29260439,0.7,1.584622072368907,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.4185714285714286,0.20642857142857143
cp_cox_full,CP + Cox,0.8666666666666667,1.2136787251237713,0.091373769656165435,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,29260440,0.7,1.5930673251727279,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.415,0.20714285714285716
cp_cox_crossfit,CP + Cox (Cross-Fit),0.8666666666666667,1.2183768323181527,0.0895615060911824,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,29260440,0.7,1.5930673251727279,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.415,0.20714285714285716
cp_cox_full,CP + Cox,0.9133333333333333,1.238779270832179,0.09628508410589703,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,29260441,0.7,1.5934488028902565,2000,0.3,3,0.3,0.7,0.2,0.1,1500,5,0.3992857142857143,0.21214285714285713
