method_id,method_label,coverage,mean_len,sd_len,scenario_id,scenario_label,rep,seed,tau_quantile,tau,n,test_frac,p,beta_scale,sigma,cens_target,alpha,B,split_frac,censor_rate_emp,admin_mass_emp
cp_cox_halfsplit,CP + Cox (Half-Split),0.9166666666666666,6.849943644193932,0.21078924090242707,aft_lognormal_linear,Log-Normal AFT (Linear),9,20459424,0.99,7.30035257180869,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.205,0.002857142857142857
cp_cox_full,CP + Cox,0.885,6.689311049016675,0.1554920346661122,aft_lognormal_linear,Log-Normal AFT (Linear),10,20459425,0.99,7.119045137349382,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19142857142857142,0.0014285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,6.704444767708186,0.15368352866763396,aft_lognormal_linear,Log-Normal AFT (Linear),10,20459425,0.99,7.119045137349382,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19142857142857142,0.0014285714285714286
cp_cox_full,CP + Cox,0.8966666666666666,7.283613675057428,0.16360780046373383,aft_lognormal_linear,Log-Normal AFT (Linear),11,20459426,0.99,7.706863169709297,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19428571428571428,0.0014285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.89,7.259370196096451,0.1824927371297398,aft_lognormal_linear,Log-Normal AFT (Linear),11,20459426,0.99,7.706863169709297,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19428571428571428,0.0014285714285714286
cp_cox_full,CP + Cox,0.895,7.46285111577101,0.14400825849481855,aft_lognormal_linear,Log-Normal AFT (Linear),12,20459427,0.99,7.847600468337648,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20285714285714285,0.002142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.9066666666666666,7.457292378610525,0.16499782510414265,aft_lognormal_linear,Log-Normal AFT (Linear),12,20459427,0.99,7.847600468337648,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20285714285714285,0.002142857142857143
cp_cox_full,CP + Cox,0.91,7.302026580203254,0.16575331416789074,aft_lognormal_linear,Log-Normal AFT (Linear),13,20459428,0.99,7.725729393961773,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19285714285714287,0.0014285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,7.283006373316178,0.173868155263585,aft_lognormal_linear,Log-Normal AFT (Linear),13,20459428,0.99,7.725729393961773,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19285714285714287,0.0014285714285714286
cp_cox_full,CP + Cox,0.8933333333333333,7.9060340659798944,0.18386098726948905,aft_lognormal_linear,Log-Normal AFT (Linear),14,20459429,0.99,8.356924414604773,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.215,0.002857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.8916666666666667,7.900737462257147,0.1953290778474292,aft_lognormal_linear,Log-Normal AFT (Linear),14,20459429,0.99,8.356924414604773,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.215,0.002857142857142857
cp_cox_full,CP + Cox,0.8583333333333333,6.605629620573001,0.22058095228687621,aft_lognormal_linear,Log-Normal AFT (Linear),15,20459430,0.99,7.09508852205338,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20714285714285716,0.002142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,6.650256780976813,0.20267623255433692,aft_lognormal_linear,Log-Normal AFT (Linear),15,20459430,0.99,7.09508852205338,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20714285714285716,0.002142857142857143
cp_cox_full,CP + Cox,0.8966666666666666,7.15418311681209,0.16158840139283553,aft_lognormal_linear,Log-Normal AFT (Linear),16,20459431,0.99,7.586714523723317,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19071428571428573,0.002857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.895,7.122284279791615,0.20440168618915022,aft_lognormal_linear,Log-Normal AFT (Linear),16,20459431,0.99,7.586714523723317,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19071428571428573,0.002857142857142857
cp_cox_full,CP + Cox,0.8916666666666667,7.2805870321945285,0.14875260233253138,aft_lognormal_linear,Log-Normal AFT (Linear),17,20459432,0.99,7.69671349710797,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19642857142857142,0.004285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8983333333333333,7.290423969230449,0.15135343880727864,aft_lognormal_linear,Log-Normal AFT (Linear),17,20459432,0.99,7.69671349710797,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19642857142857142,0.004285714285714286
cp_cox_full,CP + Cox,0.8816666666666667,7.600001551509008,0.17291256941556332,aft_lognormal_linear,Log-Normal AFT (Linear),18,20459433,0.99,8.021425534234721,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20785714285714285,0.0014285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,7.592514121995229,0.18641374016798268,aft_lognormal_linear,Log-Normal AFT (Linear),18,20459433,0.99,8.021425534234721,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20785714285714285,0.0014285714285714286
cp_cox_full,CP + Cox,0.8816666666666667,7.562421387306722,0.19075037938512898,aft_lognormal_linear,Log-Normal AFT (Linear),19,20459434,0.99,8.021191788335672,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.215,0.0035714285714285713
cp_cox_halfsplit,CP + Cox (Half-Split),0.8816666666666667,7.571924030170519,0.171750998650439,aft_lognormal_linear,Log-Normal AFT (Linear),19,20459434,0.99,8.021191788335672,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.215,0.0035714285714285713
cp_cox_full,CP + Cox,0.8916666666666667,6.813437226961179,0.14881910903173468,aft_lognormal_linear,Log-Normal AFT (Linear),20,20459435,0.99,7.2573298231541905,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.22071428571428572,0.004285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.89,6.827349849133775,0.12876260693215916,aft_lognormal_linear,Log-Normal AFT (Linear),20,20459435,0.99,7.2573298231541905,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.22071428571428572,0.004285714285714286
cp_cox_full,CP + Cox,0.8916666666666667,6.868399483955543,0.13467407560170927,aft_lognormal_linear,Log-Normal AFT (Linear),21,20459436,0.99,7.271837423984182,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.21714285714285714,0.0035714285714285713
cp_cox_halfsplit,CP + Cox (Half-Split),0.885,6.844881005089519,0.15063312951632893,aft_lognormal_linear,Log-Normal AFT (Linear),21,20459436,0.99,7.271837423984182,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.21714285714285714,0.0035714285714285713
cp_cox_full,CP + Cox,0.9,6.501844684793434,0.14489191152479802,aft_lognormal_linear,Log-Normal AFT (Linear),22,20459437,0.99,6.912677072606593,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20357142857142857,0.004285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.885,6.480236501322575,0.17007306350950976,aft_lognormal_linear,Log-Normal AFT (Linear),22,20459437,0.99,6.912677072606593,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20357142857142857,0.004285714285714286
cp_cox_full,CP + Cox,0.8783333333333333,7.0674606493660885,0.19834200874235616,aft_lognormal_linear,Log-Normal AFT (Linear),23,20459438,0.99,7.525673093095291,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19642857142857142,0.004285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8983333333333333,7.11380604978431,0.17889219581796137,aft_lognormal_linear,Log-Normal AFT (Linear),23,20459438,0.99,7.525673093095291,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19642857142857142,0.004285714285714286
cp_cox_full,CP + Cox,0.8933333333333333,7.833208657220718,0.18141140231519737,aft_lognormal_linear,Log-Normal AFT (Linear),24,20459439,0.99,8.275396716295004,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19785714285714287,0.002857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,7.838184225973844,0.1839674251074315,aft_lognormal_linear,Log-Normal AFT (Linear),24,20459439,0.99,8.275396716295004,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.19785714285714287,0.002857142857142857
cp_cox_full,CP + Cox,0.8833333333333333,7.7063391534479155,0.16639613113087126,aft_lognormal_linear,Log-Normal AFT (Linear),25,20459440,0.99,8.170156867023879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20857142857142857,0.004285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9,7.760441831914759,0.12090762827688799,aft_lognormal_linear,Log-Normal AFT (Linear),25,20459440,0.99,8.170156867023879,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20857142857142857,0.004285714285714286
cp_cox_full,CP + Cox,0.9133333333333333,7.785001530300147,0.16170442448774705,aft_lognormal_linear,Log-Normal AFT (Linear),26,20459441,0.99,8.177527493382954,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.18857142857142858,0.002857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.9,7.755650226770179,0.1863821972949657,aft_lognormal_linear,Log-Normal AFT (Linear),26,20459441,0.99,8.177527493382954,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.18857142857142858,0.002857142857142857
cp_cox_full,CP + Cox,0.9183333333333333,7.191628090535767,0.19337843960193868,aft_lognormal_linear,Log-Normal AFT (Linear),27,20459442,0.99,7.616210346597167,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20357142857142857,0.0014285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9216666666666666,7.206782785394306,0.1722587018266861,aft_lognormal_linear,Log-Normal AFT (Linear),27,20459442,0.99,7.616210346597167,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20357142857142857,0.0014285714285714286
cp_cox_full,CP + Cox,0.895,7.394028103888112,0.17951032963279467,aft_lognormal_linear,Log-Normal AFT (Linear),28,20459443,0.99,7.824142390768969,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20785714285714285,0.0035714285714285713
cp_cox_halfsplit,CP + Cox (Half-Split),0.86,7.332776995029066,0.2169250999850378,aft_lognormal_linear,Log-Normal AFT (Linear),28,20459443,0.99,7.824142390768969,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.20785714285714285,0.0035714285714285713
cp_cox_full,CP + Cox,0.87,8.407419336418315,0.1549742740744968,aft_lognormal_linear,Log-Normal AFT (Linear),29,20459444,0.99,8.8230433202501235,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.18785714285714286,0.002857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.8883333333333333,8.44179441719125,0.12998196723826227,aft_lognormal_linear,Log-Normal AFT (Linear),29,20459444,0.99,8.8230433202501235,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.18785714285714286,0.002857142857142857
cp_cox_full,CP + Cox,0.87,6.800237520937308,0.1658350140792459,aft_lognormal_linear,Log-Normal AFT (Linear),30,20459445,0.99,7.227228573381419,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.21428571428571427,0.002142857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.8683333333333333,6.781728659455861,0.17638952210377376,aft_lognormal_linear,Log-Normal AFT (Linear),30,20459445,0.99,7.227228573381419,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.21428571428571427,0.002142857142857143
cp_cox_full,CP + Cox,0.8683333333333333,1.1564262121103397,0.10923899679050743,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20530416,0.7,1.5886190821792574,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.40214285714285714,0.21714285714285714
cp_cox_halfsplit,CP + Cox (Half-Split),0.935,1.256836092633108,0.08040330526859849,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),1,20530416,0.7,1.5886190821792574,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.40214285714285714,0.21714285714285714
cp_cox_full,CP + Cox,0.9016666666666666,1.1701860962806525,0.10138711076627048,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20530417,0.7,1.5853926309930917,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41,0.1992857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.8866666666666667,1.1406745979910062,0.13085098250059965,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),2,20530417,0.7,1.5853926309930917,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41,0.1992857142857143
cp_cox_full,CP + Cox,0.9016666666666666,1.1549807218876467,0.07504774355414232,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20530418,0.7,1.54740596690717,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.42428571428571427,0.21142857142857144
cp_cox_halfsplit,CP + Cox (Half-Split),0.9033333333333333,1.1511199221271222,0.08550699356560792,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),3,20530418,0.7,1.54740596690717,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.42428571428571427,0.21142857142857144
cp_cox_full,CP + Cox,0.8766666666666667,1.1852729325740123,0.09836537829432479,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20530419,0.7,1.5822154675073234,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4257142857142857,0.20357142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.8833333333333333,1.1896088168734604,0.1009565560657946,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),4,20530419,0.7,1.5822154675073234,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4257142857142857,0.20357142857142857
cp_cox_full,CP + Cox,0.9316666666666666,1.1919884140981227,0.09826739767223344,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20530420,0.7,1.5883562101602537,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3921428571428571,0.21285714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.9283333333333333,1.1983125652877733,0.08659650028340482,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),5,20530420,0.7,1.5883562101602537,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3921428571428571,0.21285714285714286
cp_cox_full,CP + Cox,0.8883333333333333,1.168196358947557,0.10330667656086058,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20530421,0.7,1.5866860072291564,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3985714285714286,0.20785714285714285
cp_cox_halfsplit,CP + Cox (Half-Split),0.9166666666666666,1.2059554138060156,0.09652524022937045,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),6,20530421,0.7,1.5866860072291564,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3985714285714286,0.20785714285714285
cp_cox_full,CP + Cox,0.905,1.1648518279990354,0.08835787071859715,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20530422,0.7,1.521414152778876,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4057142857142857,0.2
cp_cox_halfsplit,CP + Cox (Half-Split),0.9183333333333333,1.1894883921217148,0.07196689490123583,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),7,20530422,0.7,1.521414152778876,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4057142857142857,0.2
cp_cox_full,CP + Cox,0.9016666666666666,1.1682589708023994,0.08092914655608341,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20530423,0.7,1.5396833581059015,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4092857142857143,0.20785714285714285
cp_cox_halfsplit,CP + Cox (Half-Split),0.885,1.1318404036737426,0.09961365429893784,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),8,20530423,0.7,1.5396833581059015,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4092857142857143,0.20785714285714285
cp_cox_full,CP + Cox,0.8933333333333333,1.211994625850346,0.09668996795719614,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20530424,0.7,1.5947322068375334,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41785714285714287,0.22642857142857142
cp_cox_halfsplit,CP + Cox (Half-Split),0.8733333333333333,1.1749409704511942,0.09705425085362461,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),9,20530424,0.7,1.5947322068375334,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41785714285714287,0.22642857142857142
cp_cox_full,CP + Cox,0.925,1.1491464092971018,0.0743091189968199,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20530425,0.7,1.5312968239176512,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41285714285714287,0.2057142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.9333333333333333,1.1607184570654825,0.07403064077767078,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),10,20530425,0.7,1.5312968239176512,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41285714285714287,0.2057142857142857
cp_cox_full,CP + Cox,0.91,1.2024890178107457,0.08783555093721664,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20530426,0.7,1.5827708681757597,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4114285714285714,0.20214285714285715
cp_cox_halfsplit,CP + Cox (Half-Split),0.9016666666666666,1.193081135353774,0.10232320616884055,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),11,20530426,0.7,1.5827708681757597,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4114285714285714,0.20214285714285715
cp_cox_full,CP + Cox,0.9166666666666666,1.215729785002892,0.0872577539298734,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20530427,0.7,1.5843988765100616,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3921428571428571,0.2092857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.9116666666666666,1.1899773325497398,0.11514571916183611,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),12,20530427,0.7,1.5843988765100616,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3921428571428571,0.2092857142857143
cp_cox_full,CP + Cox,0.8816666666666667,1.2015871131193518,0.0850532665511037,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20530428,0.7,1.5841880012782026,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41214285714285714,0.21928571428571428
cp_cox_halfsplit,CP + Cox (Half-Split),0.875,1.182712700116129,0.10371555051129391,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),13,20530428,0.7,1.5841880012782026,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41214285714285714,0.21928571428571428
cp_cox_full,CP + Cox,0.875,1.1685916004162589,0.09983054437349531,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20530429,0.7,1.562521005591139,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4207142857142857,0.21928571428571428
cp_cox_halfsplit,CP + Cox (Half-Split),0.9183333333333333,1.2125624320760053,0.10712573719172787,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),14,20530429,0.7,1.562521005591139,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4207142857142857,0.21928571428571428
cp_cox_full,CP + Cox,0.8866666666666667,1.1503822507414554,0.08887729339160672,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20530430,0.7,1.5333601393947154,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4142857142857143,0.215
cp_cox_halfsplit,CP + Cox (Half-Split),0.885,1.1526374690756664,0.09139373532528136,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),15,20530430,0.7,1.5333601393947154,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4142857142857143,0.215
cp_cox_full,CP + Cox,0.8866666666666667,1.2420373510981924,0.08426107062787129,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20530431,0.7,1.610532966623973,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4207142857142857,0.21785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8716666666666667,1.2331031431252615,0.08396614092107987,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),16,20530431,0.7,1.610532966623973,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4207142857142857,0.21785714285714286
cp_cox_full,CP + Cox,0.9033333333333333,1.2607963182970288,0.07842800202984927,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,20530432,0.7,1.6316761548667538,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4157142857142857,0.21357142857142858
cp_cox_halfsplit,CP + Cox (Half-Split),0.9033333333333333,1.2661408458024839,0.07165773294580484,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),17,20530432,0.7,1.6316761548667538,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4157142857142857,0.21357142857142858
cp_cox_full,CP + Cox,0.895,1.1247061340292512,0.09304644797884526,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,20530433,0.7,1.5075668513881069,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4,0.20642857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.9266666666666666,1.1776861002513326,0.08708660812397703,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),18,20530433,0.7,1.5075668513881069,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4,0.20642857142857143
cp_cox_full,CP + Cox,0.885,1.1432422817643884,0.11225901743745999,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,20530434,0.7,1.5552059696053546,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3942857142857143,0.205
cp_cox_halfsplit,CP + Cox (Half-Split),0.8966666666666666,1.1588136857445936,0.10322796347415095,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),19,20530434,0.7,1.5552059696053546,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.3942857142857143,0.205
cp_cox_full,CP + Cox,0.8733333333333333,1.1502603418591908,0.09480433199751169,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,20530435,0.7,1.5230317211672886,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41214285714285714,0.2092857142857143
cp_cox_halfsplit,CP + Cox (Half-Split),0.87,1.1519159189334016,0.08927223829041833,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),20,20530435,0.7,1.5230317211672886,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.41214285714285714,0.2092857142857143
cp_cox_full,CP + Cox,0.8983333333333333,1.2015669647391833,0.07253128626834528,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,20530436,0.7,1.5717826446886285,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4,0.21571428571428572
cp_cox_halfsplit,CP + Cox (Half-Split),0.9066666666666666,1.2143993107005278,0.06504346991755597,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),21,20530436,0.7,1.5717826446886285,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4,0.21571428571428572
cp_cox_full,CP + Cox,0.8816666666666667,1.1201542754088605,0.08980822096537147,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,20530437,0.7,1.5166125509019373,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.39071428571428574,0.21214285714285713
cp_cox_halfsplit,CP + Cox (Half-Split),0.9083333333333333,1.159738997058079,0.07536181990585315,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),22,20530437,0.7,1.5166125509019373,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.39071428571428574,0.21214285714285713
cp_cox_full,CP + Cox,0.8883333333333333,1.2021789105163363,0.08982315843224414,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,20530438,0.7,1.5728929917129189,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4042857142857143,0.21785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8783333333333333,1.1593578082037794,0.10224067551245478,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),23,20530438,0.7,1.5728929917129189,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4042857142857143,0.21785714285714286
cp_cox_full,CP + Cox,0.8816666666666667,1.096692712382134,0.10767495594498425,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,20530439,0.7,1.524161152285485,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4014285714285714,0.21785714285714286
cp_cox_halfsplit,CP + Cox (Half-Split),0.8866666666666667,1.1165708784085178,0.08536398141329708,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),24,20530439,0.7,1.524161152285485,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4014285714285714,0.21785714285714286
cp_cox_full,CP + Cox,0.9033333333333333,1.1782523296413605,0.101222013132104,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,20530440,0.7,1.5718050790374996,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4107142857142857,0.20857142857142857
cp_cox_halfsplit,CP + Cox (Half-Split),0.9033333333333333,1.181662089751176,0.09656580817688154,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),25,20530440,0.7,1.5718050790374996,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4107142857142857,0.20857142857142857
cp_cox_full,CP + Cox,0.8833333333333333,1.200195228007411,0.08877872995293098,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,20530441,0.7,1.565604209366721,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.415,0.20714285714285716
cp_cox_halfsplit,CP + Cox (Half-Split),0.8816666666666667,1.2051041549051307,0.09308215793042801,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),26,20530441,0.7,1.565604209366721,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.415,0.20714285714285716
cp_cox_full,CP + Cox,0.91,1.21369369249413,0.08587198600344087,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,20530442,0.7,1.6053151254628453,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.42,0.21214285714285713
cp_cox_halfsplit,CP + Cox (Half-Split),0.9233333333333333,1.2426208242090282,0.07652234982989671,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),27,20530442,0.7,1.6053151254628453,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.42,0.21214285714285713
cp_cox_full,CP + Cox,0.8983333333333333,1.2351667664119166,0.07138315203439038,aft_lognormal_nonlinear,Log-Normal AFT (Nonlinear),28,20530443,0.7,1.5815351848868897,2000,0.3,3,0.3,0.7,0.2,0.1,1500,0.5,0.4007142857142857,0.21285714285714286
